filename,questionID,confidence,difficulty,TP,TN,FN,FP,correct
HIT06_51,89,3,4,0,1,0,0,1
HIT06_51,89,5,3,0,1,0,0,1
HIT06_51,89,4,2,0,1,0,0,1
HIT06_51,89,4,3,0,1,0,0,1
HIT06_51,89,4,3,0,1,0,0,1
HIT06_51,89,5,2,0,1,0,0,1
HIT06_51,89,2,3,0,1,0,0,1
HIT06_51,89,3,3,0,1,0,0,1
HIT06_51,89,4,4,0,1,0,0,1
HIT06_51,89,4,2,0,1,0,0,1
HIT06_51,89,3,4,0,1,0,0,1
HIT06_51,89,4,4,0,1,0,0,1
HIT06_51,89,5,5,0,1,0,0,1
HIT06_51,89,4,5,0,1,0,0,1
HIT06_51,89,4,3,0,1,0,0,1
HIT06_51,89,3,5,0,1,0,0,1
HIT06_51,89,5,1,0,1,0,0,1
HIT06_51,89,3,4,0,1,0,0,1
HIT06_51,89,5,3,0,1,0,0,1
HIT08_54,127,5,5,0,0,0,1,0
HIT08_54,127,5,1,0,1,0,0,1
HIT08_54,127,3,3,0,0,0,1,0
HIT08_54,127,5,3,0,0,0,1,0
HIT08_54,127,1,5,0,1,0,0,1
HIT08_54,127,4,3,0,0,0,1,0
HIT08_54,127,3,3,0,1,0,0,1
HIT08_54,127,4,3,0,0,0,1,0
HIT08_54,127,4,2,0,0,0,1,0
HIT08_54,127,4,4,0,1,0,0,1
HIT08_54,127,5,1,0,0,0,1,0
HIT08_54,127,3,4,0,0,0,1,0
HIT08_54,127,3,2,0,0,0,1,0
HIT08_54,127,5,2,0,1,0,0,1
HIT08_54,127,5,2,0,0,0,1,0
HIT08_54,127,4,5,0,1,0,0,1
HIT08_54,127,2,5,0,0,0,1,0
HIT08_54,127,5,1,0,0,0,1,0
HIT08_54,127,5,1,0,1,0,0,1
HIT08_54,127,5,1,0,1,0,0,1
HIT08_54,119,5,5,1,0,0,0,1
HIT08_54,119,5,1,0,0,1,0,0
HIT08_54,119,3,3,0,0,1,0,0
HIT08_54,119,5,2,0,0,1,0,0
HIT08_54,119,1,5,0,0,1,0,0
HIT08_54,119,4,2,0,0,1,0,0
HIT08_54,119,4,2,0,0,1,0,0
HIT08_54,119,4,3,1,0,0,0,1
HIT08_54,119,4,2,1,0,0,0,1
HIT08_54,119,5,2,0,0,1,0,0
HIT08_54,119,5,2,0,0,1,0,0
HIT08_54,119,4,5,1,0,0,0,1
HIT08_54,119,4,2,1,0,0,0,1
HIT08_54,119,5,2,0,0,1,0,0
HIT08_54,119,0,3,0,0,0,0,0
HIT08_54,119,3,5,0,0,1,0,0
HIT08_54,119,3,5,0,0,1,0,0
HIT08_54,119,5,2,0,0,1,0,0
HIT08_54,119,5,1,0,0,1,0,0
HIT08_54,119,5,1,1,0,0,0,1
HIT08_54,111,5,2,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT08_54,111,2,3,0,1,0,0,1
HIT08_54,111,4,2,0,1,0,0,1
HIT08_54,111,0,4,0,0,0,0,0
HIT08_54,111,4,2,0,1,0,0,1
HIT08_54,111,4,2,0,1,0,0,1
HIT08_54,111,5,2,0,1,0,0,1
HIT08_54,111,4,2,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT08_54,111,4,2,0,1,0,0,1
HIT08_54,111,4,2,0,1,0,0,1
HIT08_54,111,5,2,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT08_54,111,3,5,0,1,0,0,1
HIT08_54,111,3,5,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT08_54,111,5,1,0,1,0,0,1
HIT06_51,83,4,4,0,0,0,1,0
HIT06_51,83,3,3,0,1,0,0,1
HIT06_51,83,5,2,0,1,0,0,1
HIT06_51,83,5,1,0,1,0,0,1
HIT06_51,83,3,3,0,0,0,1,0
HIT06_51,83,3,3,0,1,0,0,1
HIT06_51,83,5,1,0,1,0,0,1
HIT06_51,83,4,3,0,0,0,1,0
HIT06_51,83,3,3,0,0,0,1,0
HIT06_51,83,4,4,0,1,0,0,1
HIT06_51,83,2,2,0,1,0,0,1
HIT06_51,83,4,4,0,1,0,0,1
HIT06_51,83,4,3,0,0,0,1,0
HIT06_51,83,4,3,0,0,0,1,0
HIT06_51,83,4,2,0,0,0,1,0
HIT06_51,83,4,3,0,1,0,0,1
HIT06_51,83,3,3,0,1,0,0,1
HIT06_51,83,5,1,0,1,0,0,1
HIT06_51,83,3,4,0,1,0,0,1
HIT06_51,83,2,2,0,0,0,1,0
HIT06_51,79,0,5,0,0,0,0,0
HIT06_51,79,4,3,1,0,0,0,1
HIT06_51,79,1,4,1,0,0,0,1
HIT06_51,79,4,3,0,0,1,0,0
HIT06_51,79,5,1,0,0,1,0,0
HIT06_51,79,4,2,0,0,1,0,0
HIT06_51,79,5,1,1,0,0,0,1
HIT06_51,79,0,5,0,0,0,0,0
HIT06_51,79,3,3,0,0,1,0,0
HIT06_51,79,3,4,0,0,1,0,0
HIT06_51,79,0,4,0,0,0,0,0
HIT06_51,79,3,3,0,0,1,0,0
HIT06_51,79,3,3,1,0,0,0,1
HIT06_51,79,5,3,0,0,1,0,0
HIT06_51,79,0,5,0,0,0,0,0
HIT06_51,79,5,1,0,0,1,0,0
HIT06_51,79,5,3,0,0,1,0,0
HIT06_51,79,1,3,0,0,1,0,0
HIT06_51,79,5,1,1,0,0,0,1
HIT06_51,79,2,3,0,0,1,0,0
HIT06_51,95,3,3,1,0,0,0,1
HIT06_51,95,3,3,1,0,0,0,1
HIT06_51,95,4,2,0,0,1,0,0
HIT06_51,95,5,1,0,0,1,0,0
HIT06_51,95,3,3,1,0,0,0,1
HIT06_51,95,0,4,0,0,0,0,0
HIT06_51,95,5,1,1,0,0,0,1
HIT06_51,95,5,3,0,0,1,0,0
HIT06_51,95,0,5,0,0,0,0,0
HIT06_51,95,4,4,0,0,1,0,0
HIT06_51,95,4,2,1,0,0,0,1
HIT06_51,95,0,4,0,0,0,0,0
HIT06_51,95,4,4,0,0,1,0,0
HIT06_51,95,4,4,0,0,1,0,0
HIT06_51,95,2,5,0,0,1,0,0
HIT06_51,95,4,3,0,0,1,0,0
HIT06_51,95,1,5,1,0,0,0,1
HIT06_51,95,5,1,0,0,1,0,0
HIT06_51,95,3,4,0,0,1,0,0
HIT06_51,95,3,3,1,0,0,0,1
HIT08_54,124,5,2,0,0,0,1,0
HIT08_54,124,3,3,0,0,0,1,0
HIT08_54,124,5,1,0,0,0,1,0
HIT08_54,124,4,2,0,1,0,0,1
HIT08_54,124,5,2,0,0,0,1,0
HIT08_54,124,5,2,0,0,0,1,0
HIT08_54,124,3,3,0,0,0,1,0
HIT08_54,124,5,1,0,0,0,1,0
HIT08_54,124,0,4,0,0,0,0,0
HIT08_54,124,5,1,0,0,0,1,0
HIT08_54,124,5,1,0,1,0,0,1
HIT08_54,124,5,2,0,1,0,0,1
HIT08_54,124,4,2,0,1,0,0,1
HIT08_54,124,0,3,0,0,0,0,0
HIT08_54,124,0,4,0,0,0,0,0
HIT08_54,124,5,3,0,0,0,1,0
HIT08_54,124,4,4,0,0,0,1,0
HIT08_54,124,5,1,0,1,0,0,1
HIT08_54,124,5,3,0,1,0,0,1
HIT08_54,124,5,1,0,0,0,1,0
HIT08_54,128,5,1,0,1,0,0,1
HIT08_54,128,4,4,0,0,0,1,0
HIT08_54,128,3,3,0,0,0,1,0
HIT08_54,128,0,5,0,0,0,0,0
HIT08_54,128,4,3,0,0,0,1,0
HIT08_54,128,3,3,0,0,0,1,0
HIT08_54,128,4,2,0,1,0,0,1
HIT08_54,128,4,2,0,1,0,0,1
HIT08_54,128,5,1,0,1,0,0,1
HIT08_54,128,5,1,0,1,0,0,1
HIT08_54,128,0,4,0,0,0,0,0
HIT08_54,128,3,3,0,1,0,0,1
HIT08_54,128,4,2,0,0,0,1,0
HIT08_54,128,5,1,0,1,0,0,1
HIT08_54,128,5,2,0,0,0,1,0
HIT08_54,128,2,4,0,1,0,0,1
HIT08_54,128,4,3,0,0,0,1,0
HIT08_54,128,5,1,0,1,0,0,1
HIT08_54,128,5,1,0,1,0,0,1
HIT08_54,128,4,4,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,5,2,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,4,2,0,1,0,0,1
HIT08_54,116,2,3,0,0,0,1,0
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,5,2,0,1,0,0,1
HIT08_54,116,5,3,0,1,0,0,1
HIT08_54,116,3,4,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,4,4,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,3,3,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,4,4,0,1,0,0,1
HIT08_54,116,5,1,0,1,0,0,1
HIT08_54,116,0,5,0,0,0,0,0
HIT06_51,92,2,4,1,0,0,0,1
HIT06_51,92,3,4,0,0,1,0,0
HIT06_51,92,4,3,0,0,1,0,0
HIT06_51,92,4,3,0,0,1,0,0
HIT06_51,92,4,4,0,0,1,0,0
HIT06_51,92,3,2,0,0,1,0,0
HIT06_51,92,5,2,0,0,1,0,0
HIT06_51,92,4,5,0,0,1,0,0
HIT06_51,92,4,3,0,0,1,0,0
HIT06_51,92,3,5,0,0,1,0,0
HIT06_51,92,2,5,1,0,0,0,1
HIT06_51,92,5,1,1,0,0,0,1
HIT06_51,92,3,3,0,0,1,0,0
HIT06_51,92,5,2,0,0,1,0,0
HIT06_51,92,5,1,0,0,1,0,0
HIT06_51,92,0,3,0,0,0,0,0
HIT06_51,92,2,4,0,0,1,0,0
HIT06_51,92,3,3,0,0,1,0,0
HIT06_51,92,5,5,1,0,0,0,1
HIT06_51,92,4,3,0,0,1,0,0
HIT08_54,120,5,1,0,0,0,1,0
HIT08_54,120,4,3,0,1,0,0,1
HIT08_54,120,3,3,0,0,0,1,0
HIT08_54,120,3,3,0,1,0,0,1
HIT08_54,120,4,2,0,1,0,0,1
HIT08_54,120,3,3,0,1,0,0,1
HIT08_54,120,4,1,0,1,0,0,1
HIT08_54,120,4,2,0,1,0,0,1
HIT08_54,120,5,1,0,1,0,0,1
HIT08_54,120,5,1,0,0,0,1,0
HIT08_54,120,2,2,0,1,0,0,1
HIT08_54,120,0,3,0,0,0,0,0
HIT08_54,120,4,2,0,1,0,0,1
HIT08_54,120,5,1,0,1,0,0,1
HIT08_54,120,5,5,0,1,0,0,1
HIT08_54,120,4,2,0,1,0,0,1
HIT08_54,120,5,2,0,1,0,0,1
HIT08_54,120,5,1,0,0,0,1,0
HIT08_54,120,5,2,0,1,0,0,1
HIT08_54,120,5,5,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,2,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,0,3,0,0,0,0,0
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,0,3,0,0,0,0,0
HIT08_54,108,5,2,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,5,2,0,0,0,1,0
HIT08_54,108,3,3,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,4,1,0,1,0,0,1
HIT08_54,108,5,1,0,1,0,0,1
HIT08_54,108,4,2,0,1,0,0,1
HIT06_51,86,0,4,0,0,0,0,0
HIT06_51,86,3,3,0,1,0,0,1
HIT06_51,86,4,3,0,1,0,0,1
HIT06_51,86,5,5,0,0,0,1,0
HIT06_51,86,5,4,0,1,0,0,1
HIT06_51,86,4,3,0,1,0,0,1
HIT06_51,86,5,2,0,1,0,0,1
HIT06_51,86,0,5,0,0,0,0,0
HIT06_51,86,3,3,0,0,0,1,0
HIT06_51,86,0,5,0,0,0,0,0
HIT06_51,86,3,4,0,0,0,1,0
HIT06_51,86,5,1,0,1,0,0,1
HIT06_51,86,4,1,0,1,0,0,1
HIT06_51,86,5,3,0,1,0,0,1
HIT06_51,86,5,1,0,1,0,0,1
HIT06_51,86,0,3,0,0,0,0,0
HIT06_51,86,4,2,0,1,0,0,1
HIT06_51,86,4,3,0,1,0,0,1
HIT06_51,86,5,3,0,1,0,0,1
HIT06_51,86,5,4,0,1,0,0,1
HIT06_51,80,0,4,0,0,0,0,0
HIT06_51,80,3,3,0,1,0,0,1
HIT06_51,80,3,3,0,1,0,0,1
HIT06_51,80,3,4,0,1,0,0,1
HIT06_51,80,4,4,0,1,0,0,1
HIT06_51,80,4,3,0,0,0,1,0
HIT06_51,80,5,2,0,1,0,0,1
HIT06_51,80,3,5,0,0,0,1,0
HIT06_51,80,4,2,0,1,0,0,1
HIT06_51,80,0,5,0,0,0,0,0
HIT06_51,80,2,5,0,0,0,1,0
HIT06_51,80,5,2,0,1,0,0,1
HIT06_51,80,4,4,0,0,0,1,0
HIT06_51,80,1,1,0,1,0,0,1
HIT06_51,80,3,1,0,1,0,0,1
HIT06_51,80,0,3,0,0,0,0,0
HIT06_51,80,0,3,0,0,0,0,0
HIT06_51,80,4,3,0,0,0,1,0
HIT06_51,80,5,5,0,1,0,0,1
HIT06_51,80,4,4,0,0,0,1,0
HIT05_35,78,0,4,0,0,0,0,0
HIT05_35,78,0,5,0,0,0,0,0
HIT05_35,78,3,4,0,0,0,1,0
HIT05_35,78,5,4,0,1,0,0,1
HIT05_35,78,5,1,0,0,0,1,0
HIT05_35,78,5,3,0,1,0,0,1
HIT05_35,78,0,5,0,0,0,0,0
HIT05_35,78,4,4,0,0,0,1,0
HIT05_35,78,0,5,0,0,0,0,0
HIT05_35,78,5,2,0,0,0,1,0
HIT05_35,78,5,4,0,0,0,1,0
HIT05_35,78,2,5,0,0,0,1,0
HIT05_35,78,3,4,0,0,0,1,0
HIT05_35,78,4,2,0,0,0,1,0
HIT05_35,78,5,5,0,1,0,0,1
HIT05_35,78,0,4,0,0,0,0,0
HIT05_35,78,3,3,0,0,0,1,0
HIT05_35,78,4,2,0,1,0,0,1
HIT05_35,78,4,3,0,0,0,1,0
HIT05_35,78,2,2,0,0,0,1,0
HIT05_35,75,0,4,0,0,0,0,0
HIT05_35,75,0,5,0,0,0,0,0
HIT05_35,75,3,4,0,0,0,1,0
HIT05_35,75,3,4,0,0,0,1,0
HIT05_35,75,5,1,0,0,0,1,0
HIT05_35,75,5,4,0,1,0,0,1
HIT05_35,75,2,5,0,1,0,0,1
HIT05_35,75,5,1,0,1,0,0,1
HIT05_35,75,0,5,0,0,0,0,0
HIT05_35,75,5,1,0,0,0,1,0
HIT05_35,75,5,1,0,1,0,0,1
HIT05_35,75,1,5,0,1,0,0,1
HIT05_35,75,2,4,0,0,0,1,0
HIT05_35,75,5,1,0,0,0,1,0
HIT05_35,75,5,5,0,0,0,1,0
HIT05_35,75,0,4,0,0,0,0,0
HIT05_35,75,4,2,0,1,0,0,1
HIT05_35,75,4,3,0,0,0,1,0
HIT05_35,75,2,3,0,0,0,1,0
HIT05_35,75,3,3,0,1,0,0,1
HIT06_51,88,4,4,0,1,0,0,1
HIT06_51,88,4,4,0,1,0,0,1
HIT06_51,88,5,5,0,0,0,1,0
HIT06_51,88,4,3,0,1,0,0,1
HIT06_51,88,3,3,0,1,0,0,1
HIT06_51,88,2,4,0,1,0,0,1
HIT06_51,88,4,4,0,1,0,0,1
HIT06_51,88,2,4,0,1,0,0,1
HIT06_51,88,4,2,0,1,0,0,1
HIT06_51,88,0,5,0,0,0,0,0
HIT06_51,88,5,3,0,1,0,0,1
HIT06_51,88,4,3,0,1,0,0,1
HIT06_51,88,2,4,0,1,0,0,1
HIT06_51,88,3,3,0,0,0,1,0
HIT06_51,88,3,5,0,1,0,0,1
HIT06_51,88,4,2,0,1,0,0,1
HIT06_51,88,4,4,0,1,0,0,1
HIT06_51,88,0,5,0,0,0,0,0
HIT06_51,88,5,3,0,0,0,1,0
HIT06_51,88,4,3,0,1,0,0,1
HIT08_54,112,5,1,0,1,0,0,1
HIT08_54,112,4,3,0,1,0,0,1
HIT08_54,112,3,3,0,0,0,1,0
HIT08_54,112,3,3,0,1,0,0,1
HIT08_54,112,3,3,0,1,0,0,1
HIT08_54,112,4,3,0,1,0,0,1
HIT08_54,112,4,2,0,1,0,0,1
HIT08_54,112,4,1,0,1,0,0,1
HIT08_54,112,5,1,0,1,0,0,1
HIT08_54,112,5,1,0,1,0,0,1
HIT08_54,112,3,3,0,1,0,0,1
HIT08_54,112,3,3,0,1,0,0,1
HIT08_54,112,4,2,0,1,0,0,1
HIT08_54,112,5,1,0,1,0,0,1
HIT08_54,112,5,1,0,1,0,0,1
HIT08_54,112,3,3,0,1,0,0,1
HIT08_54,112,5,2,0,1,0,0,1
HIT08_54,112,5,1,0,1,0,0,1
HIT08_54,112,5,3,0,1,0,0,1
HIT08_54,112,4,3,0,0,0,1,0
HIT06_51,82,4,4,0,0,0,1,0
HIT06_51,82,4,4,0,1,0,0,1
HIT06_51,82,5,1,0,1,0,0,1
HIT06_51,82,4,3,0,1,0,0,1
HIT06_51,82,2,3,0,0,0,1,0
HIT06_51,82,1,3,0,1,0,0,1
HIT06_51,82,5,3,0,1,0,0,1
HIT06_51,82,1,4,0,1,0,0,1
HIT06_51,82,4,2,0,1,0,0,1
HIT06_51,82,3,5,0,1,0,0,1
HIT06_51,82,2,3,0,0,0,1,0
HIT06_51,82,3,3,0,1,0,0,1
HIT06_51,82,3,4,0,0,0,1,0
HIT06_51,82,4,2,0,1,0,0,1
HIT06_51,82,3,3,0,0,0,1,0
HIT06_51,82,5,1,0,1,0,0,1
HIT06_51,82,4,4,0,1,0,0,1
HIT06_51,82,0,5,0,0,0,0,0
HIT06_51,82,0,3,0,0,0,0,0
HIT06_51,82,3,3,0,1,0,0,1
HIT06_51,94,5,4,0,0,0,1,0
HIT06_51,94,3,4,0,1,0,0,1
HIT06_51,94,5,1,0,1,0,0,1
HIT06_51,94,3,4,0,1,0,0,1
HIT06_51,94,3,3,0,1,0,0,1
HIT06_51,94,1,5,0,1,0,0,1
HIT06_51,94,4,3,0,1,0,0,1
HIT06_51,94,3,3,0,1,0,0,1
HIT06_51,94,4,2,0,1,0,0,1
HIT06_51,94,0,5,0,0,0,0,0
HIT06_51,94,5,2,0,1,0,0,1
HIT06_51,94,5,2,0,1,0,0,1
HIT06_51,94,4,2,0,1,0,0,1
HIT06_51,94,3,3,0,0,0,1,0
HIT06_51,94,4,4,0,0,0,1,0
HIT06_51,94,3,3,0,1,0,0,1
HIT06_51,94,5,1,0,1,0,0,1
HIT06_51,94,0,3,0,0,0,0,0
HIT06_51,94,4,4,0,1,0,0,1
HIT06_51,94,3,3,0,1,0,0,1
HIT05_35,72,2,3,1,0,0,0,1
HIT05_35,72,4,3,1,0,0,0,1
HIT05_35,72,2,5,1,0,0,0,1
HIT05_35,72,2,5,0,0,1,0,0
HIT05_35,72,5,1,1,0,0,0,1
HIT05_35,72,5,4,0,0,1,0,0
HIT05_35,72,2,4,0,0,1,0,0
HIT05_35,72,3,3,0,0,1,0,0
HIT05_35,72,0,5,0,0,0,0,0
HIT05_35,72,5,1,1,0,0,0,1
HIT05_35,72,5,1,0,0,1,0,0
HIT05_35,72,2,5,0,0,1,0,0
HIT05_35,72,3,4,1,0,0,0,1
HIT05_35,72,5,1,1,0,0,0,1
HIT05_35,72,5,5,1,0,0,0,1
HIT05_35,72,5,2,0,0,1,0,0
HIT05_35,72,4,2,1,0,0,0,1
HIT05_35,72,4,2,1,0,0,0,1
HIT05_35,72,2,2,1,0,0,0,1
HIT05_35,72,3,3,0,0,1,0,0
